1,虞,穆,13323304348,ym@datapipeline.com,active    ,1982-02-03,山西省
498,弘,晁於,13926825322,hcy@datapipeline.com,inactive  ,1992-10-24,河北省
499,沙,乔车,13797937055,sqc@datapipeline.com,inactive  ,1985-12-15,河北省
500,巢,全蒙,15544419826,cqm@datapipeline.com,current   ,1988-02-07,北京市
501,詹,麹郁,18121528550,zqy@datapipeline.com,active    ,1996-10-15,山西省
502,燕,易,18659194016,yy@datapipeline.com,current   ,1986-02-10,山西省
503,于,蓟,15955609213,yj@datapipeline.com,active    ,1997-09-12,天津市
504,禹,包,15461443842,yb@datapipeline.com,inactive  ,1999-10-15,河北省
505,阴,郤,15922363073,yx@datapipeline.com,inactive  ,1987-01-25,河北省
506,鱼,戈,15578551100,yg@datapipeline.com,inactive  ,1994-09-13,山西省
507,宁,崔,13619557579,nc@datapipeline.com,active    ,1999-09-28,河北省
508,孔,辛,13620276097,kx@datapipeline.com,current   ,1983-04-29,天津市
509,常,常贡,13729095176,ccg@datapipeline.com,inactive  ,1981-05-28,天津市
510,师,包慕,18252999470,sbm@datapipeline.com,current   ,1993-12-07,天津市
511,蓝,宰,18246025946,lz@datapipeline.com,inactive  ,1982-02-02,北京市
512,娄,刘逄,15778099561,llp@datapipeline.com,active    ,1983-12-29,北京市
513,赖,匡,18157666175,lk@datapipeline.com,active    ,1985-04-09,北京市
514,荣,那郝,18271754692,rnh@datapipeline.com,inactive  ,1993-05-23,河北省
515,公,叶,18260533725,gy@datapipeline.com,inactive  ,1993-07-15,山西省
516,仰,史能,18312613101,ysn@datapipeline.com,inactive  ,1994-03-25,北京市
517,申,邴,18746923361,sb@datapipeline.com,current   ,1988-07-12,河北省
518,汤,卓,13248307138,tz@datapipeline.com,inactive  ,1984-02-19,河北省
519,仇,杜郝,13229426815,cdh@datapipeline.com,current   ,1987-12-17,河北省
520,尤,费危,15182122074,yfw@datapipeline.com,current   ,1997-09-16,河北省
521,丰,别衡,18485755280,fbh@datapipeline.com,inactive  ,1996-06-29,河北省
522,卫,宰,18798955653,wz@datapipeline.com,current   ,1996-05-07,北京市
523,和,储苏,15133334719,hcs@datapipeline.com,inactive  ,1999-08-18,北京市
524,黄,鱼,15686747109,hy@datapipeline.com,current   ,1989-06-03,天津市
525,解,农史,15340148612,jns@datapipeline.com,inactive  ,1983-02-13,北京市
526,龙,孔,18819729931,lk@datapipeline.com,current   ,1996-06-18,河北省
527,易,诸,15963291195,yz@datapipeline.com,inactive  ,1989-03-10,山西省
528,黄,鱼胡,18849206048,hyh@datapipeline.com,inactive  ,1988-04-20,河北省
529,常,顾,18293588982,cg@datapipeline.com,inactive  ,1993-07-09,天津市
530,黎,广童,15425645067,lgt@datapipeline.com,current   ,1985-05-28,北京市
531,席,武米,15595014937,xwm@datapipeline.com,inactive  ,1992-07-30,北京市
532,衡,杭凌,18848153414,hhl@datapipeline.com,inactive  ,1983-11-20,北京市
533,连,羊乐,18167297349,lyl@datapipeline.com,inactive  ,1999-02-25,天津市
534,邵,勾,15665955064,sg@datapipeline.com,inactive  ,1993-04-18,河北省
535,郝,华,13229336802,hh@datapipeline.com,inactive  ,1992-11-30,山西省
536,戚,鱼倪,13457452810,qyn@datapipeline.com,inactive  ,1987-11-30,山西省
537,禄,通宁,13185273921,ltn@datapipeline.com,active    ,1995-11-10,河北省
538,戴,金,15785741696,dj@datapipeline.com,inactive  ,1991-03-25,山西省
539,纪,宓缪,15493062325,jmm@datapipeline.com,active    ,1987-04-25,天津市
540,贝,浦,13118565319,bp@datapipeline.com,inactive  ,1988-10-04,北京市
541,辛,酆,18511313250,xf@datapipeline.com,active    ,1981-10-13,山西省
542,东,邢,13428715610,dx@datapipeline.com,active    ,1980-07-28,北京市
543,谭,谢,13434992466,tx@datapipeline.com,active    ,1980-04-22,天津市
544,昌,池阚,15362057032,cck@datapipeline.com,current   ,1990-08-22,山西省
545,蒋,终,15754763604,jz@datapipeline.com,inactive  ,1982-02-08,天津市
546,乐,靳郭,13437866476,ljg@datapipeline.com,inactive  ,1985-11-19,天津市
547,牛,勾班,18197023927,ngb@datapipeline.com,inactive  ,1988-06-02,北京市
548,余,管,13663676795,yg@datapipeline.com,inactive  ,1989-03-14,天津市
549,赖,嵇红,13337018708,ljh@datapipeline.com,current   ,1980-11-16,河北省
550,祝,厉赖,15610893136,zll@datapipeline.com,inactive  ,1988-12-19,天津市
551,危,苍苏,15980767925,wcs@datapipeline.com,active    ,1984-06-08,北京市
552,衡,国费,15493561092,hgf@datapipeline.com,current   ,1980-12-21,北京市
553,晏,曾曹,13837591829,yzc@datapipeline.com,inactive  ,1996-01-10,北京市
554,夏,干饶,15138871701,xgr@datapipeline.com,current   ,1997-11-03,天津市
555,汤,邢郑,15610253569,txz@datapipeline.com,current   ,1984-10-26,北京市
556,谈,桑勾,13154356138,tsg@datapipeline.com,active    ,1991-12-11,山西省
557,臧,雍雷,13490479122,zyl@datapipeline.com,inactive  ,1984-06-21,北京市
558,明,燕申,13133653994,mys@datapipeline.com,current   ,1981-09-30,河北省
559,苗,蔺权,18642137076,mlq@datapipeline.com,current   ,1983-04-29,北京市
560,敖,籍,18761214626,aj@datapipeline.com,inactive  ,1983-09-16,河北省
1307,柴,查,13558564111,cc@datapipeline.com,current   ,1989-01-03,河北省
1308,斜,禄,13930806149,xl@datapipeline.com,current   ,1992-11-26,天津市
1309,倪,崔郎,15464499459,ncl@datapipeline.com,inactive  ,1987-08-07,天津市
1310,家,慕屠,13886438456,jmt@datapipeline.com,inactive  ,1995-02-04,天津市
1311,苗,郗甘,18242928079,mxg@datapipeline.com,inactive  ,1997-10-18,北京市
1312,金,陆,18699452663,jl@datapipeline.com,current   ,1992-08-16,天津市
1313,范,戴羊,15977458950,fdy@datapipeline.com,inactive  ,1983-12-22,山西省
1314,禹,江姜,13125428737,yjj@datapipeline.com,current   ,1999-08-27,天津市
1315,侯,凤田,15378715325,hft@datapipeline.com,inactive  ,1995-04-05,天津市
1316,阴,秋蓬,18554156077,yqp@datapipeline.com,inactive  ,1990-04-26,河北省
1317,仇,谷,18649358415,cg@datapipeline.com,active    ,1987-05-13,北京市
1318,贲,隆,15753695285,bl@datapipeline.com,active    ,1992-12-05,河北省
1319,沃,庾,13761537936,wy@datapipeline.com,inactive  ,1994-08-17,天津市
1320,吉,栾鲁,18783795506,jll@datapipeline.com,inactive  ,1982-08-21,河北省
1321,莘,滕,18415771389,xt@datapipeline.com,inactive  ,1982-11-11,北京市
1322,包,盛毋,13739392473,bsw@datapipeline.com,inactive  ,1996-04-02,天津市
1323,郦,董后,13751532176,ldh@datapipeline.com,inactive  ,1982-12-31,河北省
1324,白,乌璩,15415567437,bwq@datapipeline.com,current   ,1981-07-06,河北省
1325,扶,耿,13473072324,fg@datapipeline.com,inactive  ,1995-10-12,北京市
1326,窦,蒙陈,15253507130,dmc@datapipeline.com,active    ,1982-01-13,山西省
1327,寇,闻禹,13449002706,kwy@datapipeline.com,active    ,1981-04-03,河北省
1328,能,臧桂,15241963255,nzg@datapipeline.com,inactive  ,1994-03-18,北京市
1329,房,卓怀,13659292467,fzh@datapipeline.com,inactive  ,1994-09-05,北京市
1330,万,党傅,15694562884,wdf@datapipeline.com,active    ,1989-10-06,河北省
1331,徐,刁毕,13478184525,xdb@datapipeline.com,inactive  ,1990-05-16,天津市
1332,牧,空暨,15594879313,mkj@datapipeline.com,inactive  ,1989-02-27,河北省
1333,莫,冯胡,18457927648,mfh@datapipeline.com,active    ,1981-07-31,山西省
1334,浦,那冯,15988627134,pnf@datapipeline.com,current   ,1985-09-03,河北省
1335,贾,侯党,15632517004,jhd@datapipeline.com,inactive  ,1997-12-19,河北省
1336,凌,荆,18819297973,lj@datapipeline.com,inactive  ,1983-12-10,天津市
1337,席,赖,15875002712,xl@datapipeline.com,current   ,1984-02-24,北京市
1338,晏,相,18795068791,yx@datapipeline.com,active    ,1984-12-06,河北省
1339,宓,益,15474782116,my@datapipeline.com,current   ,1988-12-14,北京市
1340,荆,边,18369463544,jb@datapipeline.com,current   ,1992-03-06,山西省
1341,谈,柏,15118721636,tb@datapipeline.com,current   ,1991-12-02,北京市
1342,郦,简,13176442815,lj@datapipeline.com,current   ,1993-12-04,天津市
1343,晏,元,15415371314,yy@datapipeline.com,inactive  ,1988-05-08,天津市
1344,莘,惠,18566216071,xh@datapipeline.com,active    ,1991-12-18,北京市
1345,桂,潘樊,13113599703,gpf@datapipeline.com,active    ,1999-04-02,山西省
1346,姜,易,15756822106,jy@datapipeline.com,active    ,1989-07-29,天津市
1347,尚,章徐,13955033339,szx@datapipeline.com,inactive  ,1994-12-15,山西省
1348,从,怀张,13394536663,chz@datapipeline.com,active    ,1999-04-26,天津市
1349,荣,单,15151146669,rd@datapipeline.com,active    ,1999-07-24,山西省
1350,仇,韦,13189625707,cw@datapipeline.com,inactive  ,1995-10-02,山西省
1351,满,宫凤,13170834129,mgf@datapipeline.com,inactive  ,1981-10-15,天津市
1352,蒯,顾弘,13888951593,kgh@datapipeline.com,inactive  ,1982-02-25,北京市
1353,步,冀,15562078946,bj@datapipeline.com,active    ,1997-03-21,天津市
1354,温,石寿,13229556066,wss@datapipeline.com,inactive  ,1981-08-23,北京市
1355,乌,诸,13999032194,wz@datapipeline.com,inactive  ,1992-08-08,山西省
1356,黎,司幸,13723942278,lsx@datapipeline.com,inactive  ,1996-09-14,天津市
1357,黎,申慕,18171114338,lsm@datapipeline.com,current   ,1982-09-26,北京市
1358,殷,陶冯,15991242879,ytf@datapipeline.com,current   ,1993-10-22,山西省
1359,韦,卓,13944486932,wz@datapipeline.com,active    ,1997-10-26,北京市
1360,盖,江干,18938449534,gjg@datapipeline.com,inactive  ,1987-09-04,山西省
1361,束,王万,18192649664,sww@datapipeline.com,current   ,1987-11-29,山西省
1362,雍,谢,18210702199,yx@datapipeline.com,inactive  ,1991-02-27,山西省
1363,简,厉,13940287406,jl@datapipeline.com,inactive  ,1985-09-24,北京市
1364,宗,禄,18173411784,zl@datapipeline.com,current   ,1984-04-27,北京市
1365,李,麹陶,18548727020,lqt@datapipeline.com,inactive  ,1997-06-23,山西省
1366,傅,经都,15419749082,fjd@datapipeline.com,inactive  ,1998-10-06,天津市
1367,穆,程,15125075702,mc@datapipeline.com,inactive  ,1981-04-04,北京市
1368,傅,楮,18913049119,fc@datapipeline.com,inactive  ,1984-03-20,河北省
1369,程,宣,13130686626,cx@datapipeline.com,current   ,1980-05-19,北京市
1370,明,席,18457423168,mx@datapipeline.com,current   ,1998-09-25,天津市
1371,茹,简訾,18650367821,rjz@datapipeline.com,active    ,1991-04-17,河北省
1372,丘,高,15455081881,qg@datapipeline.com,inactive  ,1980-10-29,北京市
1373,晏,凌束,18633984081,yls@datapipeline.com,current   ,1990-07-13,河北省
1374,韦,富,13789511394,wf@datapipeline.com,active    ,1995-11-20,天津市
1375,梁,支,15884386212,lz@datapipeline.com,active    ,1991-05-11,天津市
1376,牛,东丁,13527319313,ndd@datapipeline.com,inactive  ,1999-06-30,天津市
1377,毛,毛干,13375046145,mmg@datapipeline.com,inactive  ,1988-11-16,北京市
1378,卢,雍印,13280362417,lyy@datapipeline.com,inactive  ,1982-01-14,河北省
1379,管,解,15797982547,gj@datapipeline.com,current   ,1990-04-19,天津市
1380,家,宰昝,18742652097,jzz@datapipeline.com,active    ,1983-12-24,山西省
1381,卫,郁章,18171539037,wyz@datapipeline.com,active    ,1982-05-14,天津市
1382,景,樊逑,18220373137,jfq@datapipeline.com,active    ,1996-01-11,北京市
1383,农,邵裘,13430279822,nsq@datapipeline.com,active    ,1994-07-14,河北省
1384,姜,农封,18610253608,jnf@datapipeline.com,active    ,1982-08-31,北京市
1385,利,任武,15948599311,lrw@datapipeline.com,active    ,1999-08-12,山西省
1386,臧,诸宗,15183646578,zzz@datapipeline.com,inactive  ,1983-11-15,山西省
1387,柯,郦,18454754204,kl@datapipeline.com,inactive  ,1984-11-21,河北省
1388,蓟,干冯,13433393666,jgf@datapipeline.com,current   ,1998-07-01,北京市
1389,邴,那薄,18231906696,bnb@datapipeline.com,inactive  ,1982-07-07,河北省
1390,骆,皮焦,13235287056,lpj@datapipeline.com,inactive  ,1994-04-02,山西省
1391,康,邵,15724211239,ks@datapipeline.com,inactive  ,1992-06-01,北京市
1392,逄,许扈,15813409822,pxh@datapipeline.com,inactive  ,1998-01-31,河北省
1393,季,钮段,13620228887,jnd@datapipeline.com,active    ,1997-04-14,北京市
1394,庞,解龙,15692708778,pjl@datapipeline.com,current   ,1984-02-25,山西省
1395,仲,隗,13618006476,zw@datapipeline.com,active    ,1985-10-17,山西省
1396,侯,璩,18810896111,hq@datapipeline.com,active    ,1997-10-26,山西省
1397,晁,鲍郁,15485277483,cby@datapipeline.com,current   ,1983-10-03,天津市
1398,陆,禄聂,13677908150,lln@datapipeline.com,inactive  ,1996-05-19,河北省
1399,黄,堵司,18297295438,hds@datapipeline.com,current   ,1995-07-30,河北省
1774,卢,越徐,15955026766,lyx@datapipeline.com,current   ,1986-04-20,山西省
1775,鲍,班,15986477012,bb@datapipeline.com,inactive  ,1988-06-27,天津市
1776,阎,郁詹,15919357347,yyz@datapipeline.com,active    ,1987-04-29,天津市
1777,艾,郦别,18119654613,alb@datapipeline.com,active    ,1996-08-12,河北省
1778,习,卢,13645727636,xl@datapipeline.com,active    ,1998-07-31,北京市
1779,庄,蒋,15852427250,zj@datapipeline.com,active    ,1997-04-27,北京市
1780,党,池饶,18685704194,dcr@datapipeline.com,active    ,1989-12-25,北京市
1781,和,齐耿,13173751134,hqg@datapipeline.com,active    ,1994-11-06,北京市
1782,耿,索危,13578439449,gsw@datapipeline.com,active    ,1982-04-15,北京市
1783,储,诸,15357846621,cz@datapipeline.com,current   ,1997-08-12,天津市
1784,邓,印,18160108412,dy@datapipeline.com,inactive  ,1988-09-29,北京市
1785,逄,蔡安,15446426271,pca@datapipeline.com,active    ,1989-05-19,北京市
1786,王,阴骆,18471979219,wyl@datapipeline.com,inactive  ,1987-02-03,天津市
1787,逑,莫山,13274559276,qms@datapipeline.com,current   ,1993-03-29,山西省
1788,荀,裘,15849983860,xq@datapipeline.com,active    ,1992-09-01,山西省
1789,汲,习,15131939635,jx@datapipeline.com,active    ,1983-07-26,山西省
1790,应,方殷,18465564058,yfy@datapipeline.com,inactive  ,1984-12-17,山西省
1791,丰,宣,18583388012,fx@datapipeline.com,inactive  ,1986-06-13,山西省
1792,范,宋,15769015615,fs@datapipeline.com,inactive  ,1986-11-23,河北省
1793,童,瞿沈,13513213315,tjs@datapipeline.com,active    ,1993-11-02,北京市
1794,巢,颜戚,18653964843,cyq@datapipeline.com,inactive  ,1995-09-18,天津市
1795,宓,苗,18872269746,mm@datapipeline.com,inactive  ,1986-04-15,河北省
1796,毕,乜,13752408336,bm@datapipeline.com,current   ,1990-02-24,北京市
1797,郭,汤,13992462695,gt@datapipeline.com,active    ,1984-06-09,天津市
1798,龙,巢嵇,18675041603,lcj@datapipeline.com,inactive  ,1986-12-31,山西省
1799,柯,郝冯,18890524200,khf@datapipeline.com,active    ,1990-02-03,山西省
1800,姬,杭段,13377691113,jhd@datapipeline.com,current   ,1991-12-19,河北省
1801,伏,符,18721161153,ff@datapipeline.com,current   ,1995-03-10,北京市
1802,尹,丘,15917663943,yq@datapipeline.com,active    ,1993-11-09,山西省
1803,沙,陶,18281142632,st@datapipeline.com,inactive  ,1994-04-06,河北省
1804,文,葛郑,18822876534,wgz@datapipeline.com,inactive  ,1993-01-30,河北省
1805,蔡,鲍陆,15587613120,cbl@datapipeline.com,active    ,1993-08-21,山西省
1806,邵,施解,15831144472,ssj@datapipeline.com,current   ,1997-09-17,天津市
1807,匡,刘,13543606717,kl@datapipeline.com,inactive  ,1997-01-26,天津市
1808,柯,丁,13637564448,kd@datapipeline.com,current   ,1997-04-05,河北省
1809,巢,冷,13182726454,cl@datapipeline.com,active    ,1998-08-24,河北省
1810,柏,党桓,15687226316,bdh@datapipeline.com,inactive  ,1994-04-28,河北省
1811,卢,霍吉,13482787763,lhj@datapipeline.com,inactive  ,1995-12-05,天津市
1812,苗,甄冷,15237645016,mzl@datapipeline.com,current   ,1994-06-27,天津市
1813,蓬,贺,15382498903,ph@datapipeline.com,active    ,1981-01-13,北京市
1814,束,应刘,13882875191,syl@datapipeline.com,inactive  ,1991-11-18,北京市
1815,董,郁双,13119817589,dys@datapipeline.com,inactive  ,1990-08-14,天津市
1816,章,甄屠,13244548740,zzt@datapipeline.com,current   ,1985-08-22,山西省
1817,郏,章锺,15566199111,jzz@datapipeline.com,inactive  ,1983-09-14,天津市
1818,苍,印,13812032086,cy@datapipeline.com,inactive  ,1986-01-31,北京市
1819,别,郜,15770227499,bg@datapipeline.com,current   ,1994-12-12,北京市
1820,骆,管鞠,13285829802,lgj@datapipeline.com,inactive  ,1998-05-01,河北省
1821,黄,雍向,18745196090,hyx@datapipeline.com,inactive  ,1980-03-06,河北省
1822,卢,嵇,18717765528,lj@datapipeline.com,active    ,1995-07-22,天津市
1823,祝,明阙,18530215191,zmq@datapipeline.com,current   ,1995-01-11,河北省
1824,都,符滑,18140444212,dfh@datapipeline.com,inactive  ,1990-05-07,北京市
1825,乌,阮贺,13743226583,wrh@datapipeline.com,inactive  ,1998-06-16,河北省
1826,隆,竺,13183736808,lz@datapipeline.com,active    ,1984-03-01,河北省
1827,隆,沃,15686842092,lw@datapipeline.com,current   ,1980-06-02,天津市
1828,蓝,龙,15360328219,ll@datapipeline.com,active    ,1989-07-03,天津市
1829,单,桂庾,13636969901,dgy@datapipeline.com,active    ,1990-12-03,山西省
1830,幸,尤臧,18236238724,xyz@datapipeline.com,inactive  ,1994-08-15,山西省
1831,丘,贝康,15840915726,qbk@datapipeline.com,active    ,1981-11-07,山西省
1832,巢,卫,13274928172,cw@datapipeline.com,inactive  ,1980-06-10,天津市
1833,夔,栾,18814692536,kl@datapipeline.com,inactive  ,1990-09-01,北京市
1834,暨,翟国,18652242696,jzg@datapipeline.com,inactive  ,1981-08-19,北京市
1835,家,蒲,15399622874,jp@datapipeline.com,inactive  ,1986-04-08,天津市
1836,甘,段,15438794464,gd@datapipeline.com,current   ,1986-05-28,天津市
1837,丘,连,18410835465,ql@datapipeline.com,active    ,1993-12-03,山西省
1838,向,项葛,15663137645,xxg@datapipeline.com,inactive  ,1987-04-23,天津市
1839,满,宫雍,13132714217,mgy@datapipeline.com,current   ,1997-04-05,河北省
1840,怀,阴越,13220299363,hyy@datapipeline.com,current   ,1980-09-03,天津市
1841,景,支,15267377465,jz@datapipeline.com,inactive  ,1997-03-28,山西省
1842,逑,彭丁,15977179600,qpd@datapipeline.com,inactive  ,1995-05-26,天津市
1843,乔,慕暴,13961194498,qmb@datapipeline.com,current   ,1997-01-05,山西省
1844,沃,杭,15410437477,wh@datapipeline.com,active    ,1982-12-16,山西省
1845,终,柏申,18632315622,zbs@datapipeline.com,current   ,1985-08-09,天津市
1846,牧,康,15341155626,mk@datapipeline.com,inactive  ,1991-05-22,河北省
1847,桑,贲,15549416050,sb@datapipeline.com,active    ,1997-11-15,山西省
1848,时,贲,18250468603,sb@datapipeline.com,current   ,1995-12-25,山西省
1849,禄,俞,13661518149,ly@datapipeline.com,active    ,1995-10-17,河北省
1850,胡,常夏,18257293614,hcx@datapipeline.com,inactive  ,1990-10-02,北京市
1851,翟,贡,15776241533,zg@datapipeline.com,inactive  ,1982-04-12,北京市
1852,霍,闻匡,13631029227,hwk@datapipeline.com,inactive  ,1980-04-03,山西省
1853,越,贝,15696727392,yb@datapipeline.com,current   ,1999-09-27,山西省
1854,翁,蓬,15988613309,wp@datapipeline.com,active    ,1993-09-18,山西省
1855,刘,成汪,13864895015,lcw@datapipeline.com,inactive  ,1990-10-02,北京市
1856,段,卢杭,15765704891,dlh@datapipeline.com,inactive  ,1980-11-27,山西省
1857,和,滕逄,18239233756,htp@datapipeline.com,active    ,1990-08-10,山西省
1858,庞,戚,15826181444,pq@datapipeline.com,inactive  ,1998-12-26,天津市
1859,符,饶,13346464830,fr@datapipeline.com,inactive  ,1986-01-13,山西省
1860,冷,晏尹,15455562101,lyy@datapipeline.com,current   ,1999-07-11,北京市
1861,易,武,18366599795,yw@datapipeline.com,active    ,1991-05-16,河北省
1862,路,广,13162462340,lg@datapipeline.com,active    ,1988-06-20,天津市
1863,孟,席许,13662581251,mxx@datapipeline.com,inactive  ,1983-02-19,天津市
1864,强,巩,13761031261,qg@datapipeline.com,inactive  ,1999-06-20,北京市
1865,那,鱼齐,15445271345,nyq@datapipeline.com,current   ,1995-07-18,天津市
1866,慕,熊,15127636044,mx@datapipeline.com,active    ,1995-09-14,天津市
1400,林,宗,18480454684,lz@datapipeline.com,inactive  ,1980-09-06,河北省
1401,许,龚缪,18268744716,xgm@datapipeline.com,inactive  ,1994-09-23,北京市
1402,冀,宓宁,18887826754,jmn@datapipeline.com,inactive  ,1990-12-05,河北省
1403,习,明狄,15590878092,xmd@datapipeline.com,inactive  ,1989-01-05,河北省
1404,秦,禹訾,13862247357,qyz@datapipeline.com,inactive  ,1991-07-12,天津市
1405,戴,楮邵,18135409601,dcs@datapipeline.com,current   ,1996-12-03,河北省
1406,阮,薛,15398332060,rx@datapipeline.com,current   ,1980-07-17,山西省
1407,尚,班,15429585733,sb@datapipeline.com,inactive  ,1984-04-27,山西省
1408,易,廖,13636239781,yl@datapipeline.com,inactive  ,1994-06-01,河北省
1409,吕,逄傅,18591724633,lpf@datapipeline.com,inactive  ,1992-02-21,天津市
1410,柯,赵花,18379818757,kzh@datapipeline.com,active    ,1984-03-06,山西省
1411,杜,桑蒯,18236569915,dsk@datapipeline.com,inactive  ,1983-05-21,河北省
1412,桑,阮宓,18323698421,srm@datapipeline.com,active    ,1997-09-11,山西省
1413,辛,阙戚,15558052658,xqq@datapipeline.com,active    ,1980-09-24,天津市
1414,充,苏江,15557156152,csj@datapipeline.com,inactive  ,1987-03-02,天津市
1415,贡,裴,18516028068,gp@datapipeline.com,inactive  ,1981-05-17,北京市
1416,璩,通,15591933921,qt@datapipeline.com,inactive  ,1980-07-18,山西省
1417,相,步,13217651056,xb@datapipeline.com,current   ,1989-12-22,北京市
1418,嵇,赵莫,18423207536,jzm@datapipeline.com,inactive  ,1992-01-17,天津市
1419,乜,谢,18210997034,mx@datapipeline.com,inactive  ,1990-12-15,天津市
1420,焦,卞柴,15354072913,jbc@datapipeline.com,active    ,1984-12-30,天津市
1421,颜,巴,13691924763,yb@datapipeline.com,inactive  ,1990-04-02,河北省
1422,单,郑,18687659991,dz@datapipeline.com,inactive  ,1992-08-27,天津市
1423,丘,霍,13533369105,qh@datapipeline.com,inactive  ,1989-01-26,天津市
1424,权,咸国,13899299209,qxg@datapipeline.com,current   ,1990-06-23,天津市
1425,冀,程李,13181474066,jcl@datapipeline.com,current   ,1999-01-28,河北省
1426,湛,井鱼,13569511578,zjy@datapipeline.com,inactive  ,1988-02-14,天津市
1427,罗,羊云,13458774478,lyy@datapipeline.com,inactive  ,1984-12-11,天津市
1428,饶,靳,18182912365,rj@datapipeline.com,current   ,1982-11-23,河北省
1429,杨,应公,13791463688,yyg@datapipeline.com,inactive  ,1986-01-07,河北省
1430,古,隆,18486155130,gl@datapipeline.com,active    ,1991-10-03,天津市
1431,利,燕葛,18653173718,lyg@datapipeline.com,current   ,1995-05-22,天津市
1432,訾,罗古,13137617253,zlg@datapipeline.com,current   ,1981-11-18,北京市
1433,芮,缪,15493122564,rm@datapipeline.com,inactive  ,1989-08-16,河北省
1434,潘,柳,13153076550,pl@datapipeline.com,inactive  ,1993-06-29,河北省
1435,尹,沃,18591488102,yw@datapipeline.com,active    ,1993-10-10,河北省
1436,湛,咸,13722331269,zx@datapipeline.com,current   ,1980-07-24,山西省
1437,何,姚荣,13869464991,hyr@datapipeline.com,inactive  ,1993-07-21,山西省
1438,饶,游柴,15328888580,ryc@datapipeline.com,active    ,1989-07-11,天津市
1439,惠,孔,15625669010,hk@datapipeline.com,active    ,1988-10-16,河北省
1440,干,凤宋,15518802702,gfs@datapipeline.com,inactive  ,1994-10-11,北京市
1441,戎,许邹,15560732724,rxz@datapipeline.com,inactive  ,1983-12-07,河北省
1442,范,堵,15694099257,fd@datapipeline.com,active    ,1982-03-12,北京市
1443,甘,顾,15590472553,gg@datapipeline.com,current   ,1998-12-21,山西省
1444,邰,龚,18162454499,tg@datapipeline.com,current   ,1993-08-07,北京市
1445,符,郏费,15830058418,fjf@datapipeline.com,inactive  ,1984-02-24,天津市
1446,罗,姚宗,13933157678,lyz@datapipeline.com,inactive  ,1988-07-02,山西省
1447,储,范汤,15269894083,cft@datapipeline.com,active    ,1990-08-04,河北省
1448,欧,蔡,15568352645,oc@datapipeline.com,active    ,1990-02-08,北京市
1449,扈,水,13485678255,hs@datapipeline.com,active    ,1996-04-08,河北省
1450,乐,劳逄,18350182229,llp@datapipeline.com,active    ,1987-01-30,天津市
1451,水,侯郁,15132591381,shy@datapipeline.com,current   ,1995-01-12,北京市
1452,井,甘谢,15977179429,jgx@datapipeline.com,inactive  ,1990-10-22,山西省
1453,湛,颜,18811067242,zy@datapipeline.com,active    ,1989-09-02,北京市
1454,任,吉充,13350946429,rjc@datapipeline.com,inactive  ,1985-11-30,天津市
1455,斜,戈籍,15229657926,xgj@datapipeline.com,inactive  ,1980-05-14,河北省
1456,卓,余,18745091727,zy@datapipeline.com,inactive  ,1984-09-12,山西省
1457,闽,贾彭,15559885852,mjp@datapipeline.com,active    ,1985-08-27,山西省
1458,贾,訾谢,18863617198,jzx@datapipeline.com,inactive  ,1992-02-26,北京市
1459,司,须,13232541586,sx@datapipeline.com,inactive  ,1990-02-13,山西省
1460,赵,翟逄,18332113291,zzp@datapipeline.com,inactive  ,1993-11-12,北京市
1461,龙,牛孙,13945641912,lns@datapipeline.com,inactive  ,1997-11-15,山西省
1462,禹,禄,18499383021,yl@datapipeline.com,active    ,1988-05-27,北京市
1463,巢,孔荆,13383583729,ckj@datapipeline.com,inactive  ,1994-01-07,天津市
1464,俞,郜蔡,15636569451,ygc@datapipeline.com,current   ,1991-02-24,山西省
1465,岑,齐姜,15635896990,cqj@datapipeline.com,inactive  ,1989-04-21,天津市
1466,魏,屠喻,15334501874,wty@datapipeline.com,inactive  ,1996-07-13,山西省
1467,麹,卜单,15395708038,qbd@datapipeline.com,current   ,1991-08-22,山西省
1468,汤,郏郗,18920347914,tjx@datapipeline.com,inactive  ,1995-06-09,山西省
1469,鱼,石,15269877608,ys@datapipeline.com,current   ,1995-06-02,北京市
1470,卢,席,13470174381,lx@datapipeline.com,active    ,1984-12-16,北京市
1471,黎,暨,13217199431,lj@datapipeline.com,active    ,1997-10-31,山西省
1472,田,宦关,18419986031,thg@datapipeline.com,active    ,1994-06-19,山西省
1473,和,姚齐,13495216001,hyq@datapipeline.com,active    ,1986-09-05,天津市
1474,鄂,郎毋,13481771952,elw@datapipeline.com,inactive  ,1982-04-22,天津市
1475,宫,濮,15463575021,gp@datapipeline.com,inactive  ,1984-06-04,天津市
1476,康,步,13320957112,kb@datapipeline.com,inactive  ,1985-06-01,河北省
1477,谷,於,18942512295,gy@datapipeline.com,inactive  ,1992-11-26,河北省
1478,裴,广,15871268261,pg@datapipeline.com,inactive  ,1996-09-14,北京市
1479,厍,瞿,13891613142,sj@datapipeline.com,inactive  ,1988-02-10,河北省
1480,纪,陈武,13545049097,jcw@datapipeline.com,inactive  ,1981-08-13,天津市
1481,辛,窦江,13269297085,xdj@datapipeline.com,active    ,1985-10-17,河北省
1482,郏,寿,18476142952,js@datapipeline.com,inactive  ,1980-07-28,天津市
1483,傅,谈翁,15390322394,ftw@datapipeline.com,current   ,1981-07-13,天津市
1484,富,汪,18992755291,fw@datapipeline.com,active    ,1990-07-20,北京市
